center,left,right,steering,throttle,reverse,speed
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_011.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_011.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_011.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_081.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_081.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_081.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_152.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_152.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_152.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_221.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_221.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_221.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_295.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_295.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_295.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_367.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_367.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_367.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_438.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_438.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_438.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_510.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_510.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_510.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_585.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_585.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_585.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_655.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_655.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_655.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_727.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_727.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_727.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_800.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_800.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_800.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_870.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_870.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_870.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_24_939.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_24_939.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_24_939.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_016.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_016.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_016.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_088.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_088.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_088.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_157.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_157.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_157.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_229.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_229.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_229.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_300.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_300.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_300.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_371.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_371.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_371.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_442.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_442.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_442.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_509.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_509.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_509.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_580.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_580.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_580.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_651.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_651.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_651.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_732.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_732.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_732.jpg,0,1,0,30.19035
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_800.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_800.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_800.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_879.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_879.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_879.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_25_946.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_25_946.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_25_946.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_014.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_014.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_014.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_082.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_082.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_082.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_162.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_162.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_162.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_242.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_242.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_242.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_318.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_318.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_318.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_394.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_394.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_394.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_471.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_471.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_471.jpg,0.15,1,0,30.18425
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_545.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_545.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_545.jpg,0.35,1,0,30.16353
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_619.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_619.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_619.jpg,0,1,0,30.18817
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_696.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_696.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_696.jpg,0,1,0,30.18994
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_772.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_772.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_772.jpg,0,1,0,30.1902
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_847.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_847.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_847.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_924.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_924.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_924.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_26_999.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_26_999.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_26_999.jpg,0.2,1,0,30.18023
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_074.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_074.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_074.jpg,0.4,1,0,30.15787
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_148.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_148.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_148.jpg,0,1,0,30.18578
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_221.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_221.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_221.jpg,0,1,0,30.18831
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_295.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_295.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_295.jpg,0,1,0,30.18994
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_368.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_368.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_368.jpg,0,1,0,30.1902
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_439.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_439.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_439.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_510.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_510.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_510.jpg,0.05,1,0,30.18983
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_583.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_583.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_583.jpg,0.2,1,0,30.18039
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_652.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_652.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_652.jpg,0.4,1,0,30.15793
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_722.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_722.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_722.jpg,0,1,0,30.18772
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_791.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_791.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_791.jpg,0,1,0,30.1894
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_860.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_860.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_860.jpg,0,1,0,30.19046
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_27_937.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_27_937.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_27_937.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_013.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_013.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_013.jpg,0,1,0,30.1901
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_081.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_081.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_081.jpg,0,1,0,30.19082
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_155.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_155.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_155.jpg,0,1,0,30.18973
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_223.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_223.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_223.jpg,0,1,0,30.18998
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_300.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_300.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_300.jpg,0,1,0,30.18894
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_376.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_376.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_376.jpg,0,1,0,30.19025
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_452.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_452.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_452.jpg,0,1,0,30.19014
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_527.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_527.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_527.jpg,0,1,0,30.19074
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_594.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_594.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_594.jpg,0,1,0,30.19038
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_662.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_662.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_662.jpg,0,1,0,30.18957
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_737.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_737.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_737.jpg,0,1,0,30.19059
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_814.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_814.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_814.jpg,0.15,1,0,30.18411
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_886.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_886.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_886.jpg,0.35,1,0,30.16358
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_28_959.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_28_959.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_28_959.jpg,0.5000001,1,0,30.14497
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_035.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_035.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_035.jpg,0,1,0,30.18505
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_105.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_105.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_105.jpg,0,1,0,30.18938
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_176.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_176.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_176.jpg,0,1,0,30.19003
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_248.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_248.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_248.jpg,0,1,0,30.19117
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_318.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_318.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_318.jpg,0.1,1,0,30.18876
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_393.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_393.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_393.jpg,0.3,1,0,30.17167
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_470.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_470.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_470.jpg,0.5000001,1,0,30.14506
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_543.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_543.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_543.jpg,0.6500001,1,0,30.12713
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_621.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_621.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_621.jpg,0,1,0,30.18015
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_696.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_696.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_696.jpg,0,1,0,30.18861
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_762.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_762.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_762.jpg,0,1,0,30.18953
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_838.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_838.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_838.jpg,0,1,0,30.19009
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_916.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_916.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_916.jpg,0.2,1,0,30.18282
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_29_983.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_29_983.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_29_983.jpg,0.35,1,0,30.1656
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_059.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_059.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_059.jpg,0.5500001,1,0,30.14025
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_134.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_134.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_134.jpg,0.7500002,1,0,30.11523
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_202.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_202.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_202.jpg,0.9000002,1,0,30.10115
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_275.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_275.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_275.jpg,1,1,0,30.09913
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_351.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_351.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_351.jpg,0,1,0,30.17881
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_424.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_424.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_424.jpg,0,1,0,30.16141
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_500.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_500.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_500.jpg,0,1,0,30.18108
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_576.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_576.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_576.jpg,0,1,0,30.18785
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_649.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_649.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_649.jpg,0,1,0,30.19012
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_724.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_724.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_724.jpg,0,1,0,30.18979
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_797.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_797.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_797.jpg,0,1,0,30.18995
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_869.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_869.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_869.jpg,0,1,0,30.1899
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_30_940.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_30_940.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_30_940.jpg,0,1,0,30.19074
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_009.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_009.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_009.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_081.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_081.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_081.jpg,0,1,0,30.19012
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_154.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_154.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_154.jpg,0,1,0,30.19104
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_229.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_229.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_229.jpg,0,1,0,30.19174
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_302.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_302.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_302.jpg,0.15,1,0,30.18451
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_375.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_375.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_375.jpg,0.35,1,0,30.16315
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_447.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_447.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_447.jpg,0.5500001,1,0,30.13981
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_520.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_520.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_520.jpg,0,1,0,30.18481
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_596.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_596.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_596.jpg,0,1,0,30.19093
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_664.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_664.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_664.jpg,0,1,0,30.19052
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_737.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_737.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_737.jpg,0,1,0,30.19068
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_809.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_809.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_809.jpg,0.2,1,0,30.18283
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_884.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_884.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_884.jpg,0.35,1,0,30.16457
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_31_961.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_31_961.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_31_961.jpg,0.5500001,1,0,30.14008
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_035.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_035.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_035.jpg,0,1,0,30.169
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_108.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_108.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_108.jpg,0,1,0,30.18515
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_183.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_183.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_183.jpg,0,1,0,30.18909
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_256.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_256.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_256.jpg,0,1,0,30.19015
